0.00991269918026  0.0112602074509
0.012450931043  0.0119486705706
0.0161973520361  0.0129838073179
0.0242446201708  0.0139421546877
0.0375853882136  0.0147945954046
0.0497596572295  0.0155139236393
0.0798938460268  0.0162682263425
0.131696276395  0.0178886398103
0.185390872046  0.0192090176079
0.29766261688  0.0213745464049
0.457424980401  0.0264655188332
0.715371455358  0.0351877706462
1.20007370731  0.0545900386844
2.19768257991  0.1
4.39342019315  0.213745464049
6.02411666487  0.30156535269
8.55492681357  0.456871234016
15.8045238651  0.931262606733
23.8649678154  1.46200363901
40.0347542337  2.61532564997
63.1621593187  4.25467096332
109.740156453  7.61102763742
161.406415215  11.3946510775
239.488179277  17.4689998556
446.33122767  32.3824182899
716.627090415  52.6804510259
974.037731715  70.0423687108
